Co-op,3125000,2,2,1804,New York County,New York,Manhattan,"121 Mercer St Fl 4, New York, NY 10012, USA",Douglas Elliman - 936 Broadway,121 Mercer St Fl 4," New York"," NY"," 10012"," USA",Manhattan
Co-op,2995000,3,2,2184,Kings County,Brooklyn,Park Slope,"35 Prospect Park W #10b, Brooklyn, NY 11215, USA",Corcoran Park Slope,35 Prospect Park W #10b," Brooklyn"," NY"," 11215"," USA",Brooklyn
Condo,570000,3,1,515,New York County,New York,Manhattan,"250 South End Ave #12f, New York, NY 10280, USA",Corcoran Park Avenue South,250 South End Ave #12f," New York"," NY"," 10280"," USA",Manhattan
Co-op,599000,3,1,868,New York County,New York,Manhattan,"400 West End Ave #2a, New York, NY 10024, USA",Corcoran East Side,400 West End Ave #2a," New York"," NY"," 10024"," USA",Manhattan
Co-op,239000,2,1,950,Kings County,Brooklyn,Gravesend,"2547 W 2nd St #1h, Brooklyn, NY 11223, USA",RE MAX Edge,2547 W 2nd St #1h," Brooklyn"," NY"," 11223"," USA",Brooklyn
Townhouse,5000000,3,2,2569,New York,New York County,New York,"165 Chrystie St, New York, NY 10002, USA",COMPASS,165 Chrystie St," New York"," NY"," 10002"," USA",Manhattan
Co-op,950000,2,2,2184,New York County,New York,Manhattan,"168 E 90th St #3w, New York, NY 10128, USA",Yoreevo Llc,168 E 90th St #3w," New York"," NY"," 10128"," USA",Manhattan
Pending,1099000,3,2,1472,New York,Kings County,Brooklyn,"32 Oliver St, Brooklyn, NY 11209, USA",JABOUR REALTY COMPANY,32 Oliver St," Brooklyn"," NY"," 11209"," USA",Brooklyn
Condo,1950000,1,2,1117,New York County,New York,Manhattan,"345 W 14th St #3e, New York, NY 10011, USA",Serhant,345 W 14th St #3e," New York"," NY"," 10011"," USA",Manhattan
Multi-family home,1085000,3,8,3480,New York,Kings County,Brooklyn,"2764 W 15th St, Brooklyn, NY 11224, USA","Dom Realty, Inc",2764 W 15th St," Brooklyn"," NY"," 11224"," USA",Brooklyn
Condo,1950000,1,2,1117,New York County,New York,Manhattan,"345 W 14th St #3e, New York, NY 10011, USA",Serhant,345 W 14th St #3e," New York"," NY"," 10011"," USA",Manhattan
House,999900,8,3,2184,New York,Bronx County,The Bronx,"2066 Ryer Ave, Bronx, NY 10457, USA",SOUTHSIDE REALTY GROUP LLC,2066 Ryer Ave," Bronx"," NY"," 10457"," USA",Bronx
Co-op,759000,2,2,2184,Bronx County,The Bronx,Riverdale,"3777 Independence Ave #16b, Bronx, NY 10463, USA",Corcoran West Side,3777 Independence Ave #16b," Bronx"," NY"," 10463"," USA",Bronx
Pending,799000,2,2,850,New York,Kings County,Brooklyn,"622 Madison St, Brooklyn, NY 11221, USA",Douglas Elliman - 280 Metropolitan,622 Madison St," Brooklyn"," NY"," 11221"," USA",Brooklyn
Multi-family home,928500,5,4,2184,New York,Queens County,Queens,"121-16 Keel Ct, College Point, NY 11356, USA",Daxi Home Realty Management,121-16 Keel Ct," College Point"," NY"," 11356"," USA",Queens
House,6995000,9,6,9550,New York,New York County,New York,"159 Rivington St, New York, NY 10002, USA",Douglas Elliman  -111 Fifth Ave,159 Rivington St," New York"," NY"," 10002"," USA",Manhattan
Contingent,1150000,2,1,1100,Kings County,Brooklyn,Brooklyn Heights,"2 Grace Ct Apt 3e, Brooklyn, NY 11201, USA",eXp Realty NYC,2 Grace Ct Apt 3e," Brooklyn"," NY"," 11201"," USA",Brooklyn
Co-op,349000,2,1,900,Kings County,Brooklyn,Coney Island,"2928 W 5th St #4g, Brooklyn, NY 11224, USA",BERGEN BASIN REALTY,2928 W 5th St #4g," Brooklyn"," NY"," 11224"," USA",Brooklyn
Multi-family home,1400000,6,2.37386083602905,2184,New York,Queens County,Queens,"143-35 22nd Rd, Whitestone, NY 11357, USA",Carollo Real Estate Inc,143-35 22nd Rd," Whitestone"," NY"," 11357"," USA",Queens
Townhouse,6495000,6,6,5232,New York,New York County,New York,"117 W 85th St, New York, NY 10024, USA","Garfield, Leslie J. & Co., Inc.",117 W 85th St," New York"," NY"," 10024"," USA",Manhattan
Multi-family home,1800000,11,6,5000,Queens County,Queens,Elmhurst,"42-22 82nd St #6b, Elmhurst, NY 11373, USA",Coldwell Banker American Homes,42-22 82nd St #6b," Elmhurst"," NY"," 11373"," USA",Queens
Condo,1450000,3,2,1117,New York County,New York,Manhattan,"333 E 30th St #8l, New York, NY 10016, USA",Douglas Elliman - 575 Madison Ave,333 E 30th St #8l," New York"," NY"," 10016"," USA",Manhattan
Co-op,599000,3,1,2184,New York County,New York,Manhattan,"320 E 42nd St Apt 1901, New York, NY 10017, USA",COMPASS,320 E 42nd St Apt 1901," New York"," NY"," 10017"," USA",Manhattan
Contingent,898888,3,3,2080,New York,Richmond County,Staten Island,"72 Middle Loop Rd, Staten Island, NY 10308, USA",Staten Island Premiere Properties,72 Middle Loop Rd," Staten Island"," NY"," 10308"," USA",Staten Island
Condo,2980000,3,3,1756,New York,New York County,New York,"1280 5th Ave, New York, NY 10029, USA",Douglas Elliman - 575 Madison Ave,1280 5th Ave," New York"," NY"," 10029"," USA",Manhattan
Multi-family home,829000,9,3,2276,New York,Bronx County,The Bronx,"1378 Bristow St, Bronx, NY 10459, USA",Scope Realty Bx,1378 Bristow St," Bronx"," NY"," 10459"," USA",Bronx
Townhouse,15850000,5,6,2184,New York,New York County,New York,"15 E 93rd St, New York, NY 10128, USA","Garfield, Leslie J. & Co., Inc.",15 E 93rd St," New York"," NY"," 10128"," USA",Manhattan
Co-op,945000,2,1,2184,New York County,New York,Manhattan,"455 E 51st St #2b, New York, NY 10022, USA",COMPASS,455 E 51st St #2b," New York"," NY"," 10022"," USA",Manhattan
Co-op,389000,1,1,2184,New York County,New York,Manhattan,"60 Cooper St #5b, New York, NY 10034, USA",ACCS - Access Property Group,60 Cooper St #5b," New York"," NY"," 10034"," USA",Manhattan
Co-op,185000,3,1,400,Queens County,Queens,Flushing,"25 Clyde St #67, Flushing, NY 11375, USA",EXP Realty,25 Clyde St #67," Flushing"," NY"," 11375"," USA",Queens
Condo,568000,1,1,2184,Queens County,Queens,Forest Hills,"69-45 108th St #2a, Forest Hills, NY 11375, USA",Rk Capital Group Llc,69-45 108th St #2a," Forest Hills"," NY"," 11375"," USA",Queens
Condo,950000,1,1,2184,New York,Manhattan,West 65th Street,"Goldmark Practice Center, 29 W 65th St #2f, New York, NY 10023, USA",Sotheby's International Realty - Downtown Manhattan,NULL,NULL,NULL,NULL,NULL,Manhattan
Condo,2000000,2,2,1441,Kings County,Brooklyn,Brooklyn Heights,"50 Bridge Park Dr #3d, Brooklyn Heights, NY 11201, USA",Serhant,50 Bridge Park Dr #3d," Brooklyn Heights"," NY"," 11201"," USA",Brooklyn
Multi-family home,1069000,6,5,2184,New York,Queens County,Queens,"120-35 144th St, Jamaica, NY 11436, USA",Floral Homes Inc,120-35 144th St," Jamaica"," NY"," 11436"," USA",Queens
House,599999,3,2,2184,New York,Kings County,Brooklyn,"968 Schenectady Ave, Brooklyn, NY 11203, USA",Keller Williams Legendary,968 Schenectady Ave," Brooklyn"," NY"," 11203"," USA",Brooklyn
Condo,7600000,4,4,3216,New York County,New York,Manhattan,"100 Barclay St #20c, New York, NY 10007, USA",Corcoran East Side,100 Barclay St #20c," New York"," NY"," 10007"," USA",Manhattan
Co-op,248000,1,1,2184,Queens County,Queens,Fresh Meadows,"196- 30 67th Ave #2fl, Fresh Meadows, NY 11365, USA",Winzone Realty Inc,196- 30 67th Ave #2fl," Fresh Meadows"," NY"," 11365"," USA",Queens
Condo,575000,1,1,1073,New York County,New York,Manhattan,"456 W 167th St #6g, New York, NY 10032, USA",REAL NEW YORK - Chelsea,456 W 167th St #6g," New York"," NY"," 10032"," USA",Manhattan
Co-op,350000,2,1,850,New York County,New York,Manhattan,"2440 Amsterdam Ave #2a, New York, NY 10033, USA",Howard Hanna | Rand Realty,2440 Amsterdam Ave #2a," New York"," NY"," 10033"," USA",Manhattan
Condo,7600000,4,4,3216,New York County,New York,Manhattan,"100 Barclay St #20c, New York, NY 10007, USA",Corcoran East Side,100 Barclay St #20c," New York"," NY"," 10007"," USA",Manhattan
Condo,695000,3,2,704,Kings County,Brooklyn,Clinton Hill,"888 Fulton St #3a, Brooklyn, NY 11238, USA",Corcoran Long Island City,888 Fulton St #3a," Brooklyn"," NY"," 11238"," USA",Brooklyn
House,875000,4,2,1600,New York,Kings County,Brooklyn,"2420 Cortelyou Rd, Brooklyn, NY 11226, USA",Douglas Elliman - Bayside,2420 Cortelyou Rd," Brooklyn"," NY"," 11226"," USA",Brooklyn
Pending,119000,3,1,2184,Queens County,Queens,Elmhurst,"86-16 60th Ave #1c, Elmhurst, NY 11373, USA",La Rosa Realty New York Llc,86-16 60th Ave #1c," Elmhurst"," NY"," 11373"," USA",Queens
Townhouse,4000000,6,4,5854,New York,Kings County,Brooklyn,"62 3rd St., Brooklyn, NY 11231, USA",COMPASS,NULL,NULL,NULL,NULL,NULL,Brooklyn
Co-op,195000,3,1,2184,New York,Queens County,Queens,"90-10 34th Ave, Flushing, NY 11372, USA",COMPASS,90-10 34th Ave," Flushing"," NY"," 11372"," USA",Queens
Co-op,410000,3,1,766,New York County,New York,Manhattan,"42 W 138th St Apt 31, New York, NY 10037, USA","BMB Living, Inc.",42 W 138th St Apt 31," New York"," NY"," 10037"," USA",Manhattan
Townhouse,699000,4,2,2184,New York,Kings County,Brooklyn,"632 E 52nd St, Brooklyn, NY 11203, USA",COMPASS,632 E 52nd St," Brooklyn"," NY"," 11203"," USA",Brooklyn
House,699999,3,2,2184,New York,Bronx County,The Bronx,"902 Harding Park, Bronx, NY 10473, USA",Real Broker NY LLC,902 Harding Park," Bronx"," NY"," 10473"," USA",Bronx
Multi-family home,915000,6,5,3096,New York,Bronx County,The Bronx,"1857 Holland Ave, Bronx, NY 10462, USA",Signature Premier Properties,1857 Holland Ave," Bronx"," NY"," 10462"," USA",Bronx
Co-op,399000,1,1,2184,Queens County,Queens,Jackson Heights,"3520 82nd St Apt 32, Jackson Heights, NY 11372, USA",COMPASS,3520 82nd St Apt 32," Jackson Heights"," NY"," 11372"," USA",Queens
Co-op,995000,2,1,1000,New York County,New York,Manhattan,"303 W 66th St #20d, New York, NY 10023, USA",Douglas Elliman  -111 Fifth Ave,303 W 66th St #20d," New York"," NY"," 10023"," USA",Manhattan
Co-op,535000,2,1,1000,Queens County,Queens,Long Island City,"33-52 Crescent St #7c, Long Island City, NY 11106, USA",COMPASS,33-52 Crescent St #7c," Long Island City"," NY"," 11106"," USA",Queens
Co-op,429000,1,1,575,Kings County,Brooklyn,Clinton Hill,"195 Willoughby Ave Apartment 1610, Brooklyn, NY 11205, USA",Remax Edge - RE/MAX EDGE,195 Willoughby Ave Apartment 1610," Brooklyn"," NY"," 11205"," USA",Brooklyn
House,2195000,3,4,2184,New York,Kings County,Brooklyn,"503 4th Ave, Brooklyn, NY 11215, USA",Corcoran Park Slope,503 4th Ave," Brooklyn"," NY"," 11215"," USA",Brooklyn
Multi-family home,1690000,7,7,4600,New York,Queens County,Queens,"56-09 Van Cleef St, Flushing, NY 11368, USA",E Realty International Corp,56-09 Van Cleef St," Flushing"," NY"," 11368"," USA",Queens
Multi-family home,1699999,4,3,2160,New York,Kings County,Brooklyn,"23 Bay 7th St, Brooklyn, NY 11228, USA",JM Properties,23 Bay 7th St," Brooklyn"," NY"," 11228"," USA",Brooklyn
Co-op,235000,1,1,800,Kings County,Brooklyn,Sheepshead Bay,"2675 Ocean Ave #4a, Brooklyn, NY 11229, USA","GOOD WAY PROPERTIES, CORP.",2675 Ocean Ave #4a," Brooklyn"," NY"," 11229"," USA",Brooklyn
Contingent,984900,3,5,2532,United States,New York,Richmond County,"116 Taylor St, Staten Island, NY 10310, USA",Jm Properties,116 Taylor St," Staten Island"," NY"," 10310"," USA",Staten Island
Condo,899000,2,1,1010,Kings County,Brooklyn,Crown Heights,"568 St Marks Ave #3a, Brooklyn, NY 11216, USA",Corcoran Bedford Stuyvesant,568 St Marks Ave #3a," Brooklyn"," NY"," 11216"," USA",Brooklyn
Co-op,269999,1,1,2184,Queens County,Queens,Glen Oaks,"25138 71st Ave # 80a, Queens, NY 11426, USA",Laffey Real Estate,25138 71st Ave # 80a," Queens"," NY"," 11426"," USA",Queens
Multi-family home,1350000,6,2,2184,New York,Kings County,Brooklyn,"1179 Lincoln Pl, Brooklyn, NY 11213, USA",Corcoran Bedford Stuyvesant,1179 Lincoln Pl," Brooklyn"," NY"," 11213"," USA",Brooklyn
House,735000,3,2,1600,New York,Kings County,Brooklyn,"894 E 38th St, Brooklyn, NY 11210, USA",CENTURY 21 Achievers,894 E 38th St," Brooklyn"," NY"," 11210"," USA",Brooklyn
House,1499000,3,2,2100,New York,Kings County,Brooklyn,"1813 E 24th St, Brooklyn, NY 11229, USA",Ideal Properties Realty,1813 E 24th St," Brooklyn"," NY"," 11229"," USA",Brooklyn
House,735000,3,2,1600,New York,Kings County,Brooklyn,"894 E 38th St, Brooklyn, NY 11210, USA",CENTURY 21 Achievers,894 E 38th St," Brooklyn"," NY"," 11210"," USA",Brooklyn
Multi-family home,899999,5,3,1440,New York,Queens County,Queens,"30-33 93rd St, Flushing, NY 11369, USA",Buy Rite Home Sales Inc,30-33 93rd St," Flushing"," NY"," 11369"," USA",Queens
Condo,900000,2,2,951,New York County,New York,Manhattan,"77 E 110th St #5b, New York, NY 10029, USA",Corcoran Westside Columbus,77 E 110th St #5b," New York"," NY"," 10029"," USA",Manhattan
House,629900,3,2,1332,New York,Richmond County,Staten Island,"184 Cannon Ave, Staten Island, NY 10314, USA",E House Realty & Mgt. Inc.,184 Cannon Ave," Staten Island"," NY"," 10314"," USA",Staten Island
Co-op,280000,1,1,650,Kings County,Brooklyn,Mapleton,"1967 65th St #2e, Brooklyn, NY 11204, USA",RE MAX Real Estate Professionals,1967 65th St #2e," Brooklyn"," NY"," 11204"," USA",Brooklyn
Townhouse,1999000,5,2.37386083602905,3100,New York,Kings County,Brooklyn,"468 Marion St, Brooklyn, NY 11233, USA",COMPASS,468 Marion St," Brooklyn"," NY"," 11233"," USA",Brooklyn
Condo,5100000,2,2,1676,New York County,New York,Manhattan,"1 Central Park S # 606, New York, NY 10023, USA",COMPASS,1 Central Park S # 606," New York"," NY"," 10023"," USA",Manhattan
Condo,8500000,3,3,2080,New York County,New York,Manhattan,"15 W 63rd St. #21a, New York, NY 10023, USA",City Connections Realty,NULL,NULL,NULL,NULL,NULL,Manhattan
Condo,1075000,3,4,2740,Bronx County,The Bronx,East Bronx,"4 Marisa Ct #4a, Bronx, NY 10465, USA",RE MAX Boutique Realty,4 Marisa Ct #4a," Bronx"," NY"," 10465"," USA",Bronx
Condo,950000,3,1,660,New York County,New York,Manhattan,"425 W 50th St #12b, New York, NY 10019, USA",COMPASS,425 W 50th St #12b," New York"," NY"," 10019"," USA",Manhattan
Co-op,875000,2,2,1275,Kings County,Brooklyn,Fort Hamilton,"9201 Shore Rd Apt B301, Brooklyn, NY 11209, USA",COMPASS,9201 Shore Rd Apt B301," Brooklyn"," NY"," 11209"," USA",Brooklyn
House,485000,2,2,816,New York,Bronx County,The Bronx,"1605 Purdy St, Bronx, NY 10462, USA",Century 21 AA Realty,1605 Purdy St," Bronx"," NY"," 10462"," USA",Bronx
Condo,598000,1,1,663,Queens County,Queens,Flushing,"132-36 Pople Ave #3e, Flushing, NY 11355, USA",E Realty International Corp,132-36 Pople Ave #3e," Flushing"," NY"," 11355"," USA",Queens
House,2999000,4,2,1732,New York,Kings County,Brooklyn,"1718 63rd St, Brooklyn, NY 11204, USA",PULLINI REALTY CORP.,1718 63rd St," Brooklyn"," NY"," 11204"," USA",Brooklyn
Co-op,600000,3,1,2184,New York County,New York,Manhattan,"201 W 21st St #9a, New York, NY 10011, USA",City Connections Realty,201 W 21st St #9a," New York"," NY"," 10011"," USA",Manhattan
Co-op,355000,1,1,2184,Queens County,Queens,Rego Park,"61-25 97th St #10e, Rego Park, NY 11374, USA",Platinum Plus Realty,61-25 97th St #10e," Rego Park"," NY"," 11374"," USA",Queens
Townhouse,889000,2,1,1056,New York,Queens County,Queens,"102-57 62nd Dr, Flushing, NY 11375, USA",EXIT REALTY FIRST CHOICE,102-57 62nd Dr," Flushing"," NY"," 11375"," USA",Queens
Multi-family home,650000,3,3,2184,New York,Queens County,Queens,"110-02 203rd St, Jamaica, NY 11412, USA",RE/MAX Luxe,110-02 203rd St," Jamaica"," NY"," 11412"," USA",Queens
Co-op,629000,2,1,2184,New York County,New York,Manhattan,"330 E 94th St #3a, New York, NY 10128, USA",Oxford Property Group,330 E 94th St #3a," New York"," NY"," 10128"," USA",Manhattan
Pending,970000,3,2,2184,New York,Queens County,Queens,"47-08 248th St, Flushing, NY 11362, USA",Douglas Elliman - Bayside,47-08 248th St," Flushing"," NY"," 11362"," USA",Queens
Co-op,515000,2,2,1200,Kings County,Brooklyn,Sheepshead Bay,"3060 Ocean Ave #6p, Brooklyn, NY 11235, USA",NoBroker,3060 Ocean Ave #6p," Brooklyn"," NY"," 11235"," USA",Brooklyn
House,1600000,4,4,3150,New York,Richmond County,Staten Island,"782 Ionia Ave, Staten Island, NY 10312, USA","NEUHAUS REALTY, INC.",782 Ionia Ave," Staten Island"," NY"," 10312"," USA",Staten Island
Multi-family home,1900000,6,4,2000,New York,Kings County,Brooklyn,"751 58th St, Brooklyn, NY 11220, USA",Exit Realty Team,751 58th St," Brooklyn"," NY"," 11220"," USA",Brooklyn
Co-op,3395000,2,2,1800,New York County,New York,Manhattan,"399 Washington St Fl 4, New York, NY 10013, USA",Douglas Elliman - 575 Madison Ave,399 Washington St Fl 4," New York"," NY"," 10013"," USA",Manhattan
Multi-family home,1795000,5,3,1800,New York,Kings County,Brooklyn,"166 12th St, Brooklyn, NY 11215, USA",RE MAX Real Estate Professionals,166 12th St," Brooklyn"," NY"," 11215"," USA",Brooklyn
Co-op,549000,3,1,2184,New York County,New York,Manhattan,"60 E 9th St Apt 214, New York, NY 10003, USA",COMPASS,60 E 9th St Apt 214," New York"," NY"," 10003"," USA",Manhattan
Condo,6998000,4,4,3000,New York County,New York,Manhattan,"55 Vestry St #6c, New York, NY 10013, USA",Corcoran SoHo,55 Vestry St #6c," New York"," NY"," 10013"," USA",Manhattan
Multi-family home,980000,11,3,3210,New York,Bronx County,The Bronx,"2116 Vyse Ave, Bronx, NY 10460, USA",Fave Realty Inc,2116 Vyse Ave," Bronx"," NY"," 10460"," USA",Bronx
Multi-family home,1400000,5,4,2250,New York,Richmond County,Staten Island,"199 Vineland Ave, Staten Island, NY 10312, USA",Richmond Homes Real Estate Inc,199 Vineland Ave," Staten Island"," NY"," 10312"," USA",Staten Island
Co-op,750000,3,3,2184,New York County,New York,Manhattan,"420 E 51st St #8d, New York, NY 10022, USA",COMPASS,420 E 51st St #8d," New York"," NY"," 10022"," USA",Manhattan
Land,750000,3,2.37386083602905,2184,New York,Richmond County,Staten Island,"480 Butler Blvd, Staten Island, NY 10309, USA",RJM Realty Empire Inc.,480 Butler Blvd," Staten Island"," NY"," 10309"," USA",Staten Island
Condo,349000,3,1,2184,Queens County,Queens,Long Island City,"43-33 48th St #4j, Long Island City, NY 11104, USA",Winzone Realty Inc,43-33 48th St #4j," Long Island City"," NY"," 11104"," USA",Queens
House,519999,3,2,1440,New York,Richmond County,Staten Island,"59 Larkin St, Staten Island, NY 10302, USA",Rise Realty,59 Larkin St," Staten Island"," NY"," 10302"," USA",Staten Island
Pending,1649000,7,2,3162,New York,Kings County,Brooklyn,"628 56th St, Brooklyn, NY 11220, USA",RE MAX Elite,628 56th St," Brooklyn"," NY"," 11220"," USA",Brooklyn
Multi-family home,1750000,7,3,4065,New York,Queens County,Queens,"20-03 49th St, Astoria, NY 11105, USA",Weichert Realtors The Franzese Group,20-03 49th St," Astoria"," NY"," 11105"," USA",Queens
House,868000,3,2,2184,New York,Queens County,Queens,"53-29 72nd Pl, Queens, NY 11378, USA",COMPASS,53-29 72nd Pl," Queens"," NY"," 11378"," USA",Queens
Co-op,324900,1,1,665,New York County,New York,Manhattan,"90 Park Terrace E #3a, New York, NY 10034, USA",New Heights Realty,90 Park Terrace E #3a," New York"," NY"," 10034"," USA",Manhattan
Condo,870000,1,1,620,New York County,New York,Manhattan,"347 W 57th St #6b, New York, NY 10019, USA",City Connections Realty,347 W 57th St #6b," New York"," NY"," 10019"," USA",Manhattan
Co-op,355000,2,1,1000,Kings County,Brooklyn,Coney Island,"2930 W 5th St #15h, Brooklyn, NY 11224, USA",Nyc Realty Brokers Llc,2930 W 5th St #15h," Brooklyn"," NY"," 11224"," USA",Brooklyn
Condo,10900000,5,6,3633,New York,New York County,New York,"39 W 23rd St, New York, NY 10010, USA",Corcoran West Side,39 W 23rd St," New York"," NY"," 10010"," USA",Manhattan
Pending,375000,1,1,2184,New York County,New York,Manhattan,"162 E 2nd St b, New York, NY 10009, USA",Brown Harris Stevens - 445 Park Avenue,162 E 2nd St b," New York"," NY"," 10009"," USA",Manhattan
House,6700000,3,2.37386083602905,2184,New York,Richmond County,Staten Island,"450 Front St, Staten Island, NY 10304, USA",Corcoran Brooklyn Heights,450 Front St," Staten Island"," NY"," 10304"," USA",Staten Island
Co-op,268800,1,1,725,Kings County,Brooklyn,Bensonhurst,"303 Avenue P b1, Brooklyn, NY 11204, USA",Ilite Realty Inc,303 Avenue P b1," Brooklyn"," NY"," 11204"," USA",Brooklyn
Condo,640000,1,1,1022,Kings County,Brooklyn,Dyker Heights,"1238 63rd St #204, Brooklyn, NY 11219, USA",Ashford Homes LLC,1238 63rd St #204," Brooklyn"," NY"," 11219"," USA",Brooklyn
Condo,10900000,5,6,3633,New York,New York County,New York,"39 W 23rd St, New York, NY 10010, USA",Corcoran West Side,39 W 23rd St," New York"," NY"," 10010"," USA",Manhattan
Pending,375000,1,1,2184,New York County,New York,Manhattan,"162 E 2nd St b, New York, NY 10009, USA",Brown Harris Stevens - 445 Park Avenue,162 E 2nd St b," New York"," NY"," 10009"," USA",Manhattan
House,6700000,3,2.37386083602905,2184,New York,Richmond County,Staten Island,"450 Front St, Staten Island, NY 10304, USA",Corcoran Brooklyn Heights,450 Front St," Staten Island"," NY"," 10304"," USA",Staten Island
Condo,640000,1,1,1022,Kings County,Brooklyn,Dyker Heights,"1238 63rd St #204, Brooklyn, NY 11219, USA",Ashford Homes LLC,1238 63rd St #204," Brooklyn"," NY"," 11219"," USA",Brooklyn
Co-op,2800000,2,2,2184,New York County,New York,Manhattan,"1088 Park Ave #15c, New York, NY 10128, USA",COMPASS,1088 Park Ave #15c," New York"," NY"," 10128"," USA",Manhattan
Co-op,699000,2,2,1400,Queens County,Queens,Forest Hills,"11020 71st Rd Apt 905, Forest Hills, NY 11375, USA",Prime Properties Long Island,11020 71st Rd Apt 905," Forest Hills"," NY"," 11375"," USA",Queens
Pending,950000,1,1,2184,New York County,New York,Manhattan,"82 Charles St #5r, New York, NY 10014, USA",Douglas Elliman  -111 Fifth Ave,82 Charles St #5r," New York"," NY"," 10014"," USA",Manhattan
Multi-family home,1208000,11,6,5160,New York,Queens County,Queens,"10-45 115th St, Flushing, NY 11356, USA",E Realty International Corp,10-45 115th St," Flushing"," NY"," 11356"," USA",Queens
House,749000,5,4,2184,New York,Queens County,Queens,"105-47 88th St, Jamaica, NY 11417, USA",CENTURY 21 Milestone Realty,105-47 88th St," Jamaica"," NY"," 11417"," USA",Queens
Multi-family home,1800000,5,2,2184,New York,Kings County,Brooklyn,"455 Irving Ave, Brooklyn, NY 11237, USA",Great Success Realty Inc,455 Irving Ave," Brooklyn"," NY"," 11237"," USA",Brooklyn
Condo,1025000,1,1,787,New York County,New York,Manhattan,"105 Norfolk St #3a, New York, NY 10002, USA",COMPASS,105 Norfolk St #3a," New York"," NY"," 10002"," USA",Manhattan
Condo,2449000,3,2,1744,New York County,New York,Manhattan,"90 East End Ave #6b, New York, NY 10028, USA",Douglas Elliman - 936 Broadway,90 East End Ave #6b," New York"," NY"," 10028"," USA",Manhattan
House,659000,3,2,1460,New York,Richmond County,Staten Island,"59 St Johns Ave, Staten Island, NY 10305, USA",Keller Williams Realty Greater Nassau,59 St Johns Ave," Staten Island"," NY"," 10305"," USA",Staten Island
Multi-family home,1499000,7,4,3570,New York,Queens County,Queens,"57-19 64th St, Flushing, NY 11378, USA",EXIT ALL SEASONS REALTY,57-19 64th St," Flushing"," NY"," 11378"," USA",Queens
Condo,700000,3,1,474,New York County,New York,Manhattan,"246 Spring St #4111, New York, NY 10013, USA",COMPASS,246 Spring St #4111," New York"," NY"," 10013"," USA",Manhattan
Co-op,235000,3,1,2184,Queens County,Queens,Woodside,"6515 38th Ave Apt 2f, Woodside, NY 11377, USA",All Area Brokerage Inc,6515 38th Ave Apt 2f," Woodside"," NY"," 11377"," USA",Queens
Co-op,700000,2,1,900,New York County,New York,Manhattan,"315 E 70th St #9d, New York, NY 10021, USA",COMPASS,315 E 70th St #9d," New York"," NY"," 10021"," USA",Manhattan
Townhouse,4895000,4,4,3622,New York,New York County,New York,"66 Reade St, New York, NY 10007, USA",Douglas Elliman - 575 Madison Ave,66 Reade St," New York"," NY"," 10007"," USA",Manhattan
Condo,2350000,4,2,1847,New York County,New York,Manhattan,"375 W 123rd St #7b, New York, NY 10027, USA",Corcoran East Side,375 W 123rd St #7b," New York"," NY"," 10027"," USA",Manhattan
Condo,456000,1,1,2184,Queens County,Queens,Elmhurst,"42-39 Judge St #2b, Elmhurst, NY 11373, USA",Winzone Realty Inc,42-39 Judge St #2b," Elmhurst"," NY"," 11373"," USA",Queens
Multi-family home,1190000,5,4,3720,New York,Richmond County,Staten Island,"334 Bethel Ave, Staten Island, NY 10307, USA",RE MAX Elite,334 Bethel Ave," Staten Island"," NY"," 10307"," USA",Staten Island
Condo,5350000,3,4,2491,New York County,New York,Manhattan,"522 W 29th St #3a, New York, NY 10001, USA","Nest Seekers International, Midtown",522 W 29th St #3a," New York"," NY"," 10001"," USA",Manhattan
Co-op,335000,2,1,2184,New York,Queens County,Queens,"60-29 Marathon Pkwy, Little Neck, NY 11362, USA",Graceful Realty LLC,60-29 Marathon Pkwy," Little Neck"," NY"," 11362"," USA",Queens
Condo,628000,3,2,1097,Kings County,Brooklyn,Sunset Park,"238 56th St #1f, Brooklyn, NY 11220, USA",RE MAX Real Estate Professionals,238 56th St #1f," Brooklyn"," NY"," 11220"," USA",Brooklyn
House,710000,2,2,2250,New York,Bronx County,The Bronx,"4067 Murdock Ave, Bronx, NY 10466, USA",Keller Williams Ny Realty,4067 Murdock Ave," Bronx"," NY"," 10466"," USA",Bronx
House,790000,4,2,1744,New York,Kings County,Brooklyn,"966 E 42nd St, Brooklyn, NY 11210, USA",R A L ENTERPRISES,966 E 42nd St," Brooklyn"," NY"," 11210"," USA",Brooklyn
House,1300000,3,2,2184,New York,Kings County,Brooklyn,"3883 Bedford Ave, Brooklyn, NY 11229, USA",Corcoran Park Slope,3883 Bedford Ave," Brooklyn"," NY"," 11229"," USA",Brooklyn
Co-op,800000,2,1,900,New York County,New York,Manhattan,"425 E 79th St #7c, New York, NY 10075, USA",Douglas Elliman - 1995 Broadway,425 E 79th St #7c," New York"," NY"," 10075"," USA",Manhattan
House,699000,3,2,522,New York,Kings County,Brooklyn,"1372 E 57th St, Brooklyn, NY 11234, USA",CENTURY 21 Achievers,1372 E 57th St," Brooklyn"," NY"," 11234"," USA",Brooklyn
Condo,1750000,1,1,2184,New York County,New York,Manhattan,"502 Park Ave Apt 12h, New York, NY 10022, USA",COMPASS,502 Park Ave Apt 12h," New York"," NY"," 10022"," USA",Manhattan
